uid,time,ip,url,success,method,ua,ref,data
2371,"2016-09-09 17:42:41",128.173.38.102,/cdc/zika/geo_report.vbs,1,GET,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36",http://120.76.195.65/cdc_zika.html,
2372,"2016-09-09 18:00:42",128.173.38.102,/about.html,0,GET,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36",http://120.76.195.65/data_views.html,
2373,"2016-09-09 18:00:44",128.173.38.102,/about.html,0,GET,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36",http://120.76.195.65/data_views.html,
2374,"2016-09-09 18:00:52",128.173.38.102,/about.html,0,GET,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36",http://120.76.195.65/data_views.html,
2375,"2016-09-09 18:01:07",128.173.38.102,/views/news.vb?date=2016-09-01&vir=Yellow%20fever,1,GET,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36",http://120.76.195.65/d3/multiple_line.html,
2376,"2016-09-09 18:01:10",128.173.38.102,/views/news.vb?word=florida,1,GET,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36",http://120.76.195.65/d3/index.html,
2377,"2016-09-09 18:01:12",128.173.38.102,/views/piechart/country_views.vb?date=2016-09-01&vir=Yellow%20fever,1,GET,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36",http://120.76.195.65/views/news.vb?date=2016-09-01&vir=Yellow%20fever,
2378,"2016-09-09 18:01:26",128.173.38.102,/mysql/views/country_pie.vb?date=2016-09-01&data_src=2,1,GET,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36",http://120.76.195.65/views/piechart/country_views.vb?date=2016-09-01&vir=Yellow%20fever,
2379,"2016-09-09 18:01:29",128.173.38.102,/mysql/datetime_count.vb?data_src=2,1,GET,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36",http://120.76.195.65/timeline.html,
2380,"2016-09-09 18:01:30",128.173.38.102,/mysql/country_count.vb,1,GET,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36",http://120.76.195.65/worldMap.html,
2381,"2016-09-09 18:01:36",128.173.38.102,/mysql/virus_timeline.vb,1,GET,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36",http://120.76.195.65/d3/multiple_line.html,
2382,"2016-09-09 18:01:38",128.173.38.102,/mysql/news.vb?date=2016-09-01&vir=Yellow%20fever,1,GET,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36",http://120.76.195.65/views/news.vb?date=2016-09-01&vir=Yellow%20fever,
2383,"2016-09-09 18:01:47",128.173.38.102,/mysql/word_links.json,1,GET,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36",http://120.76.195.65/d3/index.html,
2384,"2016-09-09 18:02:26",128.173.38.102,/views/trends.vb?word=florida,1,GET,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36",http://120.76.195.65/views/news.vb?word=florida,
2385,"2016-09-09 18:02:28",128.173.38.102,/mysql/news.vb?key=florida&uid=x&page=1,1,GET,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36",http://120.76.195.65/views/news.vb?word=florida,
2386,"2016-09-09 18:03:10",128.173.38.102,/mysql/datetime_count.vb?word=florida&data_src=2,1,GET,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36",http://120.76.195.65/views/trends.vb?word=florida,
315,"2016-08-18 16:00:57",128.173.38.170,/mysql/load_more.vb,1,POST,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36",http://120.76.195.65/index.html,"[""[page, 1]"",""[key, -1]""]"
316,"2016-08-18 16:01:13",128.173.38.170,/mysql/load_more.vb,1,POST,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36",http://120.76.195.65/index.html,"[""[page, 1]"",""[key, -1]""]"
317,"2016-08-18 16:15:07",128.173.38.170,/mysql/datetime_count.vb,1,GET,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36",http://120.76.195.65/timeline.html,
319,"2016-08-18 16:15:09",128.173.38.170,/mysql/virus_timeline.vb,1,GET,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36",http://120.76.195.65/d3/multiple_line.html,
320,"2016-08-18 16:15:11",128.173.38.170,/mysql/word_links.json,1,GET,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36",http://120.76.195.65/d3/index.html,
444,"2016-08-18 18:10:54",128.173.38.170,/mysql/load_more.vb,1,POST,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36",http://120.76.195.65/index.html,"[""[page, 1]"",""[key, -1]""]"
445,"2016-08-18 18:11:10",128.173.38.170,/mysql/virus_timeline.vb,1,GET,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36",http://120.76.195.65/d3/multiple_line.html,
446,"2016-08-18 18:11:11",128.173.38.170,/mysql/datetime_count.vb?data_src=2,1,GET,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36",http://120.76.195.65/timeline.html,
448,"2016-08-18 18:11:14",128.173.38.170,/mysql/word_links.json,1,GET,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36",http://120.76.195.65/d3/index.html,
449,"2016-08-18 18:11:17",128.173.38.170,/mysql/datetime_count.vb?data_src=1,1,GET,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36",http://120.76.195.65/timeline.html,
458,"2016-08-18 20:39:43",128.173.38.170,/mysql/load_more.vb,1,POST,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36",http://120.76.195.65/index.html,"[""[page, 1]"",""[key, -1]""]"
467,"2016-08-18 20:50:16",128.173.38.170,/mysql/load_more.vb,1,POST,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36",http://120.76.195.65/index.html,"[""[page, 1]"",""[key, -1]""]"
505,"2016-08-18 21:22:55",128.173.38.170,/mysql/load_more.vb,1,POST,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36",http://120.76.195.65/index.html,"[""[page, 1]"",""[key, -1]""]"
506,"2016-08-18 21:23:17",128.173.38.170,/mysql/datetime_count.vb?data_src=2,1,GET,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36",http://120.76.195.65/timeline.html,
509,"2016-08-18 21:23:21",128.173.38.170,/mysql/word_links.json,1,GET,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36",http://120.76.195.65/d3/index.html,
510,"2016-08-18 21:23:26",128.173.38.170,/mysql/datetime_count.vb?data_src=1,1,GET,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36",http://120.76.195.65/timeline.html,
511,"2016-08-18 21:27:09",128.173.38.170,/mysql/datetime_count.vb?data_src=2,1,GET,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36",http://120.76.195.65/timeline.html,
512,"2016-08-18 21:42:23",128.173.38.170,/mysql/datetime_count.vb?data_src=1,1,GET,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36",http://120.76.195.65/timeline.html,
515,"2016-08-18 22:22:12",128.173.38.170,/views/news.vb?date=2016-07-18&vir=Ebola,1,GET,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36",http://120.76.195.65/d3/multiple_line.html,
516,"2016-08-18 22:22:43",128.173.38.170,/mysql/news.vb?date=2016-07-18&vir=Ebola,1,GET,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36",http://120.76.195.65/views/news.vb?date=2016-07-18&vir=Ebola,
517,"2016-08-18 22:22:49",128.173.38.170,/views/news.vb?date=2016-08-17&vir=Ebola,1,GET,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36",http://120.76.195.65/d3/multiple_line.html,
518,"2016-08-18 22:23:05",128.173.38.170,/views/news.vb?date=2016-08-09&vir=chikungunya%20virus,1,GET,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36",http://120.76.195.65/d3/multiple_line.html,
519,"2016-08-18 22:23:16",128.173.38.170,/mysql/news.vb?date=2016-08-09&vir=chikungunya%20virus,1,GET,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36",http://120.76.195.65/views/news.vb?date=2016-08-09&vir=chikungunya%20virus,
2333,"2016-09-08 08:11:30",128.173.38.214,/d3/worldMap_timeline/style.css,0,GET,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36",http://120.76.195.65/cdc_zika.html,
2334,"2016-09-08 08:11:39",128.173.38.214,/cdc/zika/geo_report.vbs,1,GET,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36",http://120.76.195.65/cdc_zika.html,
1383,"2016-08-26 15:59:53",128.173.38.236,/mysql/datetime_count.vb?data_src=2,1,GET,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36",http://120.76.195.65/timeline.html,
1384,"2016-08-26 15:59:54",128.173.38.236,/mysql/virus_timeline.vb,1,GET,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36",http://120.76.195.65/d3/multiple_line.html,
1385,"2016-08-26 15:59:55",128.173.38.236,/mysql/country_count.vb,1,GET,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36",http://120.76.195.65/worldMap.html,
1386,"2016-08-26 15:59:56",128.173.38.236,/mysql/word_links.json,1,GET,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36",http://120.76.195.65/d3/index.html,
2022,"2016-09-06 17:06:42",128.173.38.32,/mysql/load_more.vb,1,POST,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36",http://120.76.195.65/index.html,"[""[page, 1]"",""[key, -1]""]"
2023,"2016-09-06 17:14:48",128.173.38.32,/mysql/virus_timeline.vb,1,GET,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36",http://120.76.195.65/d3/multiple_line.html,
2024,"2016-09-06 17:14:49",128.173.38.32,/mysql/country_count.vb,1,GET,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36",http://120.76.195.65/worldMap.html,
2025,"2016-09-06 17:14:50",128.173.38.32,/mysql/datetime_count.vb?data_src=2,1,GET,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36",http://120.76.195.65/timeline.html,
2026,"2016-09-06 17:14:52",128.173.38.32,/mysql/word_links.json,1,GET,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36",http://120.76.195.65/d3/index.html,
1789,"2016-09-01 08:34:43",128.173.38.39,/views/news.vb?date=2016-09-01&vir=Yellow%20fever,1,GET,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36",http://120.76.195.65/d3/multiple_line.html,
1790,"2016-09-01 08:34:47",128.173.38.39,/views/piechart/country_views.vb?date=2016-09-01&vir=Yellow%20fever,1,GET,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36",http://120.76.195.65/views/news.vb?date=2016-09-01&vir=Yellow%20fever,
1791,"2016-09-01 08:34:49",128.173.38.39,/mysql/views/country_pie.vb?date=2016-09-01&data_src=2,1,GET,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36",http://120.76.195.65/views/piechart/country_views.vb?date=2016-09-01&vir=Yellow%20fever,
1792,"2016-09-01 08:34:52",128.173.38.39,/mysql/news.vb?date=2016-09-01&vir=Yellow%20fever,1,GET,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36",http://120.76.195.65/views/news.vb?date=2016-09-01&vir=Yellow%20fever,
1793,"2016-09-01 08:35:02",128.173.38.39,/views/news.vb?word=florida,1,GET,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36",http://120.76.195.65/d3/index.html,
1794,"2016-09-01 08:35:13",128.173.38.39,/mysql/country_count.vb,1,GET,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36",http://120.76.195.65/worldMap.html,
1796,"2016-09-01 08:35:14",128.173.38.39,/mysql/datetime_count.vb?data_src=2,1,GET,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36",http://120.76.195.65/timeline.html,
1798,"2016-09-01 08:35:15",128.173.38.39,/mysql/news.vb?key=florida&uid=x&page=1,1,GET,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36",http://120.76.195.65/views/news.vb?word=florida,
1799,"2016-09-01 08:35:17",128.173.38.39,/mysql/word_links.json,1,GET,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36",http://120.76.195.65/d3/index.html,
1800,"2016-09-01 08:35:24",128.173.38.39,/mysql/datetime_count.vb?word=florida&data_src=2,1,GET,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36",http://120.76.195.65/views/trends.vb?word=florida,
1801,"2016-09-01 08:35:59",128.173.38.39,/mysql/load_more.vb,1,POST,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36",http://120.76.195.65/index.html,"[""[page, 1]"",""[key, -1]""]"
1802,"2016-09-01 08:38:03",128.173.38.39,/mysql/country_count.vb,1,GET,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36",http://120.76.195.65/worldMap.html,
1804,"2016-09-01 08:38:04",128.173.38.39,/mysql/virus_timeline.vb,1,GET,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36",http://120.76.195.65/d3/multiple_line.html,
1805,"2016-09-01 08:38:07",128.173.38.39,/mysql/word_links.json,1,GET,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36",http://120.76.195.65/d3/index.html,
1895,"2016-09-01 21:51:20",128.173.38.39,/mysql/virus_timeline.vb,1,GET,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36",http://120.76.195.65/d3/multiple_line.html,
1896,"2016-09-01 21:51:27",128.173.38.39,/mysql/datetime_count.vb?data_src=2,1,GET,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36",http://120.76.195.65/timeline.html,
1898,"2016-09-01 21:51:30",128.173.38.39,/mysql/word_links.json,1,GET,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36",http://120.76.195.65/d3/index.html,
1899,"2016-09-01 21:51:52",128.173.38.39,/views/news.vb?date=2016-09-01&vir=Yellow%20fever,1,GET,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36",http://120.76.195.65/d3/multiple_line.html,
1900,"2016-09-01 21:51:56",128.173.38.39,/views/piechart/country_views.vb?date=2016-09-01&vir=Yellow%20fever,1,GET,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36",http://120.76.195.65/views/news.vb?date=2016-09-01&vir=Yellow%20fever,
1901,"2016-09-01 21:51:59",128.173.38.39,/mysql/views/country_pie.vb?date=2016-09-01&data_src=2,1,GET,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36",http://120.76.195.65/views/piechart/country_views.vb?date=2016-09-01&vir=Yellow%20fever,
1902,"2016-09-01 21:52:03",128.173.38.39,/mysql/news.vb?date=2016-09-01&vir=Yellow%20fever,1,GET,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36",http://120.76.195.65/views/news.vb?date=2016-09-01&vir=Yellow%20fever,
2665,"2016-09-15 09:44:21",128.173.38.45,/mysql/country_count.vb,1,GET,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36",http://120.76.195.65/worldMap.html,
2667,"2016-09-15 09:44:23",128.173.38.45,/mysql/virus_timeline.vb,1,GET,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36",http://120.76.195.65/d3/multiple_line.html,
1767,"2016-08-31 21:30:32",128.173.38.48,/mysql/load_more.vb,1,POST,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36",http://120.76.195.65/index.html,"[""[page, 1]"",""[key, -1]""]"
1768,"2016-08-31 21:32:50",128.173.38.48,/views/news.vb?word=florida,1,GET,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36",http://120.76.195.65/d3/index.html,
1769,"2016-08-31 21:33:13",128.173.38.48,/mysql/news.vb?key=florida&uid=x&page=1,1,GET,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36",http://120.76.195.65/views/news.vb?word=florida,
1770,"2016-08-31 21:33:14",128.173.38.48,/views/trends.vb?word=florida,1,GET,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36",http://120.76.195.65/views/news.vb?word=florida,
1771,"2016-08-31 21:33:23",128.173.38.48,/mysql/datetime_count.vb?word=florida&data_src=2,1,GET,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36",http://120.76.195.65/views/trends.vb?word=florida,
1772,"2016-08-31 22:08:40",128.173.38.48,/mysql/export/news.csv,1,GET,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36",,
1777,"2016-09-01 08:23:34",128.173.38.48,/mysql/country_count.vb,1,GET,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36",http://120.76.195.65/worldMap.html,
1778,"2016-09-01 08:23:35",128.173.38.48,/mysql/virus_timeline.vb,1,GET,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36",http://120.76.195.65/d3/multiple_line.html,
1779,"2016-09-01 08:23:37",128.173.38.48,/mysql/datetime_count.vb?data_src=2,1,GET,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36",http://120.76.195.65/timeline.html,
1781,"2016-09-01 08:24:04",128.173.38.48,/mysql/datetime_count.vb?data_src=1,1,GET,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36",http://120.76.195.65/timeline.html,
1782,"2016-09-01 08:24:19",128.173.38.48,/mysql/datetime_count.vb?data_src=2,1,GET,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36",http://120.76.195.65/timeline.html,
1783,"2016-09-01 08:24:33",128.173.38.48,/views/news.vb?date=2016-09-01&vir=Yellow%20fever,1,GET,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36",http://120.76.195.65/d3/multiple_line.html,
1784,"2016-09-01 08:24:34",128.173.38.48,/views/piechart/country_views.vb?date=2016-09-01&vir=Yellow%20fever,1,GET,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36",http://120.76.195.65/views/news.vb?date=2016-09-01&vir=Yellow%20fever,
1785,"2016-09-01 08:24:37",128.173.38.48,/mysql/views/country_pie.vb?date=2016-09-01&data_src=2,1,GET,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36",http://120.76.195.65/views/piechart/country_views.vb?date=2016-09-01&vir=Yellow%20fever,
